battery,cycle,time_s,voltage_v,current_a,temperature_c,capacity_ah,soc_actual,soc_predicted,soc_error
B0018,114,2469.079,-0.6142406419264218,-0.3162773428693387,0.266673328221959,1.5954638693695655,0.14203444,0.29259497,-0.15056053
B0018,114,2480.688,-0.6296208878273255,-0.3162708505130474,0.2795063880376466,1.5954638693695655,0.13797514,0.28644392,-0.14846878
B0018,114,2492.297,-0.6440516960914016,-0.3166602957904675,0.2941933929647434,1.5954638693695655,0.13391563,0.27980012,-0.14588448
B0018,114,2503.954,-0.6614962916442599,-0.3192006201438092,0.3055033472231442,1.5954638693695655,0.12983768,0.27251354,-0.14267586
B0018,114,2515.516,-0.6791095637122946,-0.3183646013007353,0.3213137838947489,1.5954638693695655,0.12579197,0.26464373,-0.13885176
B0018,114,2527.079,-0.6971606550530897,-0.3153132927155535,0.3320841976202914,1.5954638693695655,0.12174813,0.25622293,-0.13447481
B0018,114,2538.75,-0.716707042838402,-0.3090501005552607,0.3432083736111074,1.5954638693695655,0.11767185,0.24707001,-0.12939817
B0018,114,2550.297,-0.737934842963127,-0.3204318195941739,0.3607205745215807,1.5954638693695655,0.11363597,0.23737676,-0.12374079
B0018,114,2562.0,-0.7588507891604606,-0.3147273662446117,0.378706755865126,1.5954638693695655,0.10954232,0.22720395,-0.11766163
B0018,114,2573.563,-0.7811064315071763,-0.3188443172606687,0.3891939417777771,1.5954638693695655,0.10549853,0.21683879,-0.11134026
B0018,114,2585.172,-0.8069286051443537,-0.316451292297647,0.4048078846791833,1.5954638693695655,0.10143768,0.20599246,-0.10455478
B0018,114,2596.75,-0.8335263402721917,-0.318231223360271,0.424259983203151,1.5954638693695655,0.097388014,0.1948554,-0.09746739
B0018,114,2608.36,-0.8625435502832282,-0.3162572722778846,0.4367486903858752,1.5954638693695655,0.09332728,0.18343265,-0.09010538
B0018,114,2620.032,-0.8931781062721953,-0.316823969794773,0.4503352646939634,1.5954638693695655,0.089245655,0.17200492,-0.08275927
B0018,114,2631.625,-0.9260653336832192,-0.317978720072202,0.4691010114078875,1.5954638693695655,0.085190676,0.16044973,-0.07525905
B0018,114,2643.188,-0.9624988795580716,-0.3186803527286335,0.4796591763301361,1.5954638693695655,0.08114514,0.14889413,-0.06774899
B0018,114,2654.782,-1.001210163677927,-0.3201575671208446,0.5008901960344853,1.5954638693695655,0.07708752,0.13748124,-0.06039372
B0018,114,2666.391,-1.0427970163338922,-0.3154520570265626,0.5188205151876826,1.5954638693695655,0.073026486,0.1262252,-0.053198718
B0018,114,2677.954,-1.088159569343127,-0.3146090827908167,0.5370998816958403,1.5954638693695655,0.068984695,0.11528473,-0.04630004
B0018,114,2689.547,-1.13599953626507,-0.3169455740181445,0.5533577612000872,1.5954638693695655,0.064931564,0.10479437,-0.039862804
B0018,114,2701.219,-1.1909594638358556,-0.3169293485409513,0.5666752978530025,1.5954638693695655,0.060849488,0.09461298,-0.03376349
B0018,114,2712.782,-1.2481609571876724,-0.3200098296110475,0.5901351503185788,1.5954638693695655,0.056803793,0.08499037,-0.028186575
B0018,114,2724.375,-1.3102192959174093,-0.3126175215626501,0.6066500309046884,1.5954638693695655,0.052750055,0.07581817,-0.023068119
B0018,114,2735.969,-1.3792321158980394,-0.313638076231549,0.6324573554863512,1.5954638693695655,0.048699588,0.0672445,-0.018544912
B0018,114,2747.563,-1.4525931777772485,-0.3174148567281969,0.6477042579636775,1.5954638693695655,0.044646397,0.05915114,-0.014504742
B0018,114,2759.188,-1.5330592337061009,-0.3164571675012421,0.6694979631898995,1.5954638693695655,0.040580757,0.05158781,-0.011007052
B0018,114,2770.844,-1.6227036576397156,-0.3171356752107376,0.6951791632164556,1.5954638693695655,0.036504436,0.04443025,-0.007925812
B0018,114,2782.454,-1.7191033800659268,-0.3136032518987571,0.7138594656636785,1.5954638693695655,0.03244583,0.037685547,-0.0052397177
B0018,114,2794.047,-1.8267845617316267,-0.3171075059947669,0.7410567108096906,1.5954638693695655,0.02839318,0.031430285,-0.0030371062
B0018,114,2805.641,-1.9479804057794643,-0.3153758738300715,0.76245791206474,1.5954638693695655,0.024339173,0.02559343,-0.0012542568
B0018,114,2817.297,-2.084276497390156,-0.3194227864349424,0.7881272714293196,1.5954638693695655,0.020262163,0.02015741,0.0001047533
B0018,114,2828.875,-2.240893113139496,-0.3167319950676033,0.8136151515610645,1.5954638693695655,0.016211666,0.015089549,0.001122117
B0018,114,2840.469,-2.420990602318277,-0.3174488129425887,0.8440255863572228,1.5954638693695655,0.012156693,0.010533071,0.0016236221
B0018,114,2852.094,-2.6326191134306285,-0.3153806975100697,0.8738470355084402,1.5954638693695655,0.00809165,0.0067414506,0.0013501993
B0018,114,2863.672,-2.882183305440336,-0.3181602976842381,0.9057720079458128,1.5954638693695655,0.004042637,0.0040009925,4.1644555e-05
B0018,114,2875.219,-3.200224936396041,-0.3160906745243252,0.9387012141252404,1.5954638693695655,4.063338e-06,0.0023840375,-0.0023799741
B0018,114,2886.813,-3.640126892177652,-0.3166655506687304,0.9759821375050136,1.5954638693695655,0.0,0.0016063827,-0.0016063827
B0018,114,2898.36,-4.271857136683907,-0.3153577693054948,1.024850250133544,1.5954638693695655,0.0,0.0012709595,-0.0012709595
B0018,114,2910.047,-2.4054355172868007,3.247892159473849,1.06603782952364,1.5954638693695655,0.0,0.0011129286,-0.0011129286
B0018,114,2921.829,-1.976813562629097,3.2463779392287693,1.0672825661468723,1.5954638693695655,0.0,0.0010382418,-0.0010382418
B0018,114,2933.579,-1.7030526246701216,3.2478341574747494,1.0475465718269756,1.5954638693695655,0.0,0.0009962997,-0.0009962997
B0018,114,2945.297,-1.4877248035322064,3.2470234569774417,1.01286136210235,1.5954638693695655,0.0,0.000974106,-0.000974106
B0018,114,2957.125,-1.3102274674369072,3.248636602161859,0.986049589030626,1.5954638693695655,0.0,0.0009587457,-0.0009587457
B0018,114,2968.844,-1.1699611852910925,3.2479210597994155,0.9485241920152228,1.5954638693695655,0.0,0.00094912166,-0.00094912166
B0018,114,2980.625,-1.0521795232941928,3.248629549146329,0.908392094933262,1.5954638693695655,0.0,0.00094224117,-0.00094224117
B0018,114,2992.344,-0.9519088874996472,3.244994778516183,0.8652345155940565,1.5954638693695655,0.0,0.0009371557,-0.0009371557
B0018,114,3004.11,-0.8644465442842308,3.252288879548858,0.8254454958797715,1.5954638693695655,0.0,0.0009317873,-0.0009317873
B0018,114,3015.891,-0.7872272950619373,3.253508251600488,0.7844378479449396,1.5954638693695655,0.0,0.0009264466,-0.0009264466
B0018,114,3027.625,-0.7174840557538069,3.252912176245404,0.7411077712576166,1.5954638693695655,0.0,0.0009228222,-0.0009228222
B0018,114,3039.375,-0.6553773702725776,3.249523793655596,0.6981456081007452,1.5954638693695655,0.0,0.00092055957,-0.00092055957
B0018,114,3051.157,-0.5989910810113334,3.249512916979952,0.6540513907596845,1.5954638693695655,0.0,0.00091914507,-0.00091914507
B0018,114,3062.922,-0.5473134512322042,3.2474128117179872,0.6118757443579219,1.5954638693695655,0.0,0.00091794605,-0.00091794605
B0018,114,3074.75,-0.4994758537867932,3.2462775804634925,0.5757010181137496,1.5954638693695655,0.0,0.0009186999,-0.0009186999
B0018,114,3086.625,-0.4552396875901576,3.2423461615987885,0.5309988655861426,1.5954638693695655,0.0,0.00092062185,-0.00092062185
B0018,114,3098.485,-0.4152516726246579,3.24676509949268,0.4877123118705517,1.5954638693695655,0.0,0.0009250089,-0.0009250089
B0018,114,3110.36,-0.3775452925461832,3.2534508915138174,0.4483540223331115,1.5954638693695655,0.0,0.00093201234,-0.00093201234
B0018,114,3122.219,-0.3421629031280544,3.2505869765147377,0.4070117732187948,1.5954638693695655,0.0,0.000940566,-0.000940566
B0018,114,3134.11,-0.3090716693788638,3.2482994380924133,0.3691667132967975,1.5954638693695655,0.0,0.00095273985,-0.00095273985
B0018,114,3145.938,-0.2778380070580397,3.24958921865818,0.3255308654538091,1.5954638693695655,0.0,0.00096553506,-0.00096553506
B0018,114,3157.813,-0.2492057408758412,3.245132071533895,0.2877734876094652,1.5954638693695655,0.0,0.0009782475,-0.0009782475
B0018,114,3169.704,-0.220888799543088,3.250129179212988,0.2490517985980323,1.5954638693695655,0.0,0.0009901649,-0.0009901649
B0018,114,3181.625,-0.1950585539053383,3.24286706774972,0.2105886679727406,1.5954638693695655,0.0,0.001001239,-0.001001239
B0018,117,1083.719,0.5075608509343256,-0.325616677318585,-0.9698326783402146,1.726707440085764,0.65467024,0.6831143,-0.028444052
B0018,117,1094.704,0.4944152864862607,-0.3147616492800579,-0.957302124975572,1.726707440085764,0.6511172,0.6805446,-0.02942741
B0018,117,1105.657,0.4850591576069303,-0.3165929113224114,-0.948993640598759,1.726707440085764,0.64757895,0.6774011,-0.02982217
B0018,117,1116.61,0.4770937755321149,-0.3219014478947146,-0.9385209538214352,1.726707440085764,0.64403725,0.6745992,-0.030561924
B0018,117,1127.61,0.4667872544807924,-0.3160512831374442,-0.9318860844080212,1.726707440085764,0.6404805,0.67184097,-0.031360447
B0018,117,1138.594,0.4584014240648707,-0.322900295441149,-0.9227975354014284,1.726707440085764,0.63692856,0.66925895,-0.032330394
B0018,117,1149.516,0.4497089051215119,-0.3145951727452938,-0.9169826045946772,1.726707440085764,0.6333973,0.66694474,-0.03354746
B0018,117,1160.485,0.4400975104186527,-0.3163608206470248,-0.9068295932360916,1.726707440085764,0.62985414,0.66493404,-0.035079896
B0018,117,1171.469,0.4317661581130015,-0.3205543646857168,-0.8961043372241536,1.726707440085764,0.62630314,0.66316926,-0.03686613
B0018,117,1182.36,0.4238112154779768,-0.3161182982559394,-0.8898140622303016,1.726707440085764,0.6227823,0.6614939,-0.038711607
B0018,117,1193.329,0.4143412464938099,-0.3186477520066889,-0.8814264059509073,1.726707440085764,0.61923724,0.6597169,-0.04047966
B0018,117,1204.344,0.4058805123403921,-0.3168659243243277,-0.8737695439328204,1.726707440085764,0.61567694,0.6577027,-0.042025745
B0018,117,1215.297,0.3965136055827774,-0.3248926317247413,-0.8618635298728138,1.726707440085764,0.61213356,0.65550095,-0.043367386
B0018,117,1226.235,0.3887354081836398,-0.319367398156682,-0.8559828188696178,1.726707440085764,0.60859376,0.6533183,-0.044724524
B0018,117,1237.25,0.3798558103431455,-0.3201499927521378,-0.8500754270275155,1.726707440085764,0.6050315,0.65127945,-0.04624796
B0018,117,1248.219,0.3713669529675965,-0.3151530548930667,-0.8337837210526116,1.726707440085764,0.60148615,0.6493506,-0.047864437
B0018,117,1259.204,0.3630939477375095,-0.3171437344663897,-0.8273990054375221,1.726707440085764,0.5979371,0.6474594,-0.04952228
B0018,117,1270.157,0.3556124277233232,-0.316709118236251,-0.8217745837074008,1.726707440085764,0.59439766,0.6455433,-0.051145613
B0018,117,1281.172,0.3467141439505028,-0.3145230802300641,-0.8104233233146348,1.726707440085764,0.5908395,0.6435452,-0.052705705
B0018,117,1292.188,0.3389755327108876,-0.3130806615935679,-0.8035214038739843,1.726707440085764,0.5872828,0.6414181,-0.054135323
B0018,117,1303.157,0.3309869573832299,-0.3151961950460537,-0.7947913345703007,1.726707440085764,0.58374095,0.6391434,-0.055402458
B0018,117,1314.079,0.3228579546951224,-0.3148214690964139,-0.7895224620821587,1.726707440085764,0.5802134,0.6366871,-0.056473672
B0018,117,1325.079,0.3158694035035548,-0.3167604380817093,-0.7789108286077348,1.726707440085764,0.5766599,0.63396996,-0.057310045
B0018,117,1336.079,0.3072336014522396,-0.3088888357622468,-0.770940421368523,1.726707440085764,0.5731093,0.63093865,-0.05782932
B0018,117,1347.094,0.2996589750778585,-0.3171728298737971,-0.7627143886801641,1.726707440085764,0.56955373,0.62749803,-0.057944298
B0018,117,1358.094,0.2916337575616137,-0.3164048581935724,-0.755947394835685,1.726707440085764,0.56599927,0.6235026,-0.057503343
B0018,117,1369.047,0.283671500068655,-0.3195553410585627,-0.7459385662304479,1.726707440085764,0.56245875,0.6188854,-0.056426644
B0018,117,1380.0,0.2761051511363074,-0.3149185409437535,-0.7367427198778951,1.726707440085764,0.558919,0.61392,-0.05500096
B0018,117,1391.0,0.2688398418313733,-0.3155617657319666,-0.7292221537105695,1.726707440085764,0.55536604,0.6089841,-0.053618073
B0018,117,1401.938,0.2611105201821093,-0.3132655331280102,-0.720917578275868,1.726707440085764,0.5518339,0.60462224,-0.052788317
B0018,117,1412.86,0.2531465354994158,-0.3156598294338382,-0.7135047160431964,1.726707440085764,0.54830694,0.6011676,-0.052860677
B0018,117,1423.782,0.2463269639696846,-0.3146239777605706,-0.7012220359905571,1.726707440085764,0.54477924,0.598475,-0.05369574
B0018,117,1434.735,0.2383156855015052,-0.3167068811967362,-0.6936134688148782,1.726707440085764,0.54124105,0.5964113,-0.055170238
B0018,117,1445.672,0.2324234457813839,-0.3173120841208033,-0.6862218830334201,1.726707440085764,0.5377067,0.5947589,-0.057052255
B0018,117,1456.594,0.2243065442340374,-0.3158652096714329,-0.6767551543891099,1.726707440085764,0.5341776,0.59329396,-0.059116364
B0018,117,1467.61,0.2174895090689049,-0.3128690845736598,-0.666762240513899,1.726707440085764,0.53062034,0.5916974,-0.06107706
B0018,117,1478.547,0.2100459352548367,-0.3150817864283086,-0.6592897262343197,1.726707440085764,0.527089,0.5897161,-0.06262708
B0018,117,1489.516,0.2034742336452976,-0.3153769194041442,-0.6514646583762348,1.726707440085764,0.52354604,0.58722764,-0.0636816
B0018,117,1500.516,0.1967360243304053,-0.3140700461114926,-0.6428768292721254,1.726707440085764,0.5199936,0.58428156,-0.06428796
B0018,117,1511.422,0.1897598376552815,-0.3139196740534059,-0.633827308063126,1.726707440085764,0.5164723,0.5810261,-0.0645538
B0018,117,1522.391,0.1827809693178471,-0.3125340703189531,-0.6260127104418894,1.726707440085764,0.5129313,0.57778263,-0.06485134
B0018,117,1533.297,0.1757607865262075,-0.3116764492123089,-0.6165423481855189,1.726707440085764,0.5094118,0.5747884,-0.06537658
B0018,117,1544.266,0.1690762165429521,-0.3195703139950067,-0.607789794983086,1.726707440085764,0.5058685,0.5720884,-0.066219926
B0018,117,1555.219,0.1630609616834043,-0.3119009012351562,-0.6026672178011617,1.726707440085764,0.50233024,0.5696739,-0.06734365
B0018,117,1566.141,0.1559457409607762,-0.3130411561196307,-0.5940547034963883,1.726707440085764,0.4988052,0.5674972,-0.068692
B0018,117,1577.063,0.1497918007348083,-0.3173008017901148,-0.5855410305744486,1.726707440085764,0.4952775,0.5654246,-0.07014713
B0018,117,1588.079,0.1425083983508346,-0.3161103732640685,-0.5795282195704418,1.726707440085764,0.4917179,0.56339246,-0.071674556
B0018,117,1599.032,0.1361473765562977,-0.3153770711285945,-0.5729014371421735,1.726707440085764,0.48817962,0.5613129,-0.07313329
B0018,117,1609.985,0.1295642143458323,-0.3152615302803687,-0.5570623660355883,1.726707440085764,0.4846418,0.5590945,-0.0744527
B0018,117,1620.985,0.1235751075212964,-0.3173552874663303,-0.5536283564643475,1.726707440085764,0.48108774,0.55663925,-0.07555151
B0018,117,1631.907,0.1168155468437135,-0.3133275026082902,-0.5455884742157355,1.726707440085764,0.4775599,0.55383164,-0.07627174
B0018,117,1642.86,0.1115862490439382,-0.3176314655701564,-0.5373603473214739,1.726707440085764,0.47402188,0.5505489,-0.07652703
B0018,117,1653.86,0.1046126379592544,-0.3173485793229044,-0.5278195011849758,1.726707440085764,0.47046667,0.5467236,-0.07625693
B0018,117,1664.766,0.0984339198954689,-0.3156654857748748,-0.524938056936442,1.726707440085764,0.46694282,0.54234236,-0.07539955
B0018,117,1675.75,0.0921140151423746,-0.3173111684776064,-0.5156609210955438,1.726707440085764,0.4633938,0.5375523,-0.07415849
B0018,117,1686.719,0.0861663985142785,-0.3142122446511602,-0.502757368893644,1.726707440085764,0.45985034,0.53241944,-0.0725691
B0018,117,1697.641,0.0811312948136935,-0.3140540575550961,-0.4958862975321582,1.726707440085764,0.45632365,0.527046,-0.07072237
B0018,117,1708.61,0.0748304768565341,-0.3112201223372062,-0.4849342896315496,1.726707440085764,0.45278332,0.52169514,-0.06891182
B0018,117,1719.579,0.0690070306224833,-0.3127220129128562,-0.4773441191436766,1.726707440085764,0.4492436,0.51657355,-0.06732994
B0018,117,1730.516,0.0632031583807245,-0.3166749195432222,-0.4689546906941948,1.726707440085764,0.44571155,0.5118968,-0.066185236
B0018,117,1741.5,0.0572123000100294,-0.3134720679684136,-0.4643728095857478,1.726707440085764,0.4421639,0.50772375,-0.065559834
B0018,117,1752.469,0.0520313768973858,-0.3155875398478118,-0.4544748667906381,1.726707440085764,0.43862167,0.5040358,-0.0654141
B0018,117,1763.516,0.0462650280230069,-0.318009184330398,-0.448225834678839,1.726707440085764,0.43505198,0.50075424,-0.06570226
B0018,117,1774.407,0.0407918486388926,-0.3174719493427301,-0.444092876096778,1.726707440085764,0.43153176,0.49773046,-0.06619871
B0018,117,1785.329,0.0355531366496704,-0.3191709696114795,-0.4330925521608663,1.726707440085764,0.42800096,0.49486715,-0.06686619
B0018,117,1796.282,0.0301130667625867,-0.3131040796389142,-0.4242590539544341,1.726707440085764,0.4244623,0.4921092,-0.06764692
B0018,117,1807.266,0.0250939291561392,-0.31470529852423,-0.417738809753692,1.726707440085764,0.4209158,0.4894145,-0.0684987
B0018,117,1818.266,0.0196286104786927,-0.3145624921270675,-0.4072373849282465,1.726707440085764,0.41736346,0.48675177,-0.0693883
B0018,117,1829.282,0.0148180017192321,-0.3163736620125555,-0.3996915765718709,1.726707440085764,0.4138051,0.4840746,-0.070269495
B0018,117,1840.219,0.0093623022482791,-0.3138649867237018,-0.3908203187705414,1.726707440085764,0.41027263,0.48129645,-0.07102382
B0018,117,1851.188,0.0049726129576562,-0.316803321371198,-0.3795044819007817,1.726707440085764,0.40672958,0.47831303,-0.07158345
B0018,117,1862.157,-0.0010790856629839,-0.3185875411679645,-0.3750202267436525,1.726707440085764,0.4031842,0.47517586,-0.07199165
B0018,117,1873.141,-0.0060299953168104,-0.3147583219757455,-0.3682327049763063,1.726707440085764,0.399635,0.47195077,-0.07231578
B0018,117,1884.063,-0.0097909038574391,-0.3155546501679733,-0.3616757026898223,1.726707440085764,0.3961073,0.46850654,-0.07239926
B0018,117,1895.063,-0.0155402926709086,-0.3201913973113542,-0.349670747279083,1.726707440085764,0.39255172,0.4649202,-0.07236847
B0018,117,1905.969,-0.0202313058225459,-0.3174594618924432,-0.3411027215391278,1.726707440085764,0.38902557,0.46113378,-0.07210821
B0018,117,1916.907,-0.0247255496254379,-0.3170826305166032,-0.332218302473098,1.726707440085764,0.38549063,0.45724264,-0.07175201
B0018,117,1927.86,-0.0305678527612159,-0.3171268206330569,-0.3242079364892307,1.726707440085764,0.381951,0.45321074,-0.07125974
B0018,117,1938.844,-0.0349673825751955,-0.3157057571596309,-0.3151999375952266,1.726707440085764,0.37840205,0.44884413,-0.07044208
B0018,117,1949.797,-0.0388693106271065,-0.3137457993868342,-0.3052482301622741,1.726707440085764,0.3748648,0.4440943,-0.06922951
B0018,117,1960.75,-0.0441993495586365,-0.3155174313055688,-0.2986630640891753,1.726707440085764,0.3713276,0.4387299,-0.0674023
B0018,117,1971.641,-0.0484954328810477,-0.3173610887215219,-0.2910083512677366,1.726707440085764,0.36780867,0.4335041,-0.065695435
B0018,117,1982.563,-0.0527665839129716,-0.3156494050298873,-0.2824071200795645,1.726707440085764,0.36427966,0.4287455,-0.06446585
B0018,117,1993.5,-0.0578858364577979,-0.3218065669831706,-0.2737095169243669,1.726707440085764,0.36074358,0.4245168,-0.063773215
B0018,117,2004.422,-0.0625458821145895,-0.3170723171998165,-0.2654782525035443,1.726707440085764,0.35721168,0.42032844,-0.06311676
B0018,117,2015.344,-0.0672413660388118,-0.3151429990844464,-0.2582738662993751,1.726707440085764,0.35368305,0.41644314,-0.062760085
B0018,117,2026.297,-0.0716153543701329,-0.3117046440186945,-0.245312386610932,1.726707440085764,0.35014707,0.4126481,-0.06250104
B0018,117,2037.204,-0.07558934608827,-0.3166202497366355,-0.2358639878939196,1.726707440085764,0.3466252,0.40815777,-0.061532557
B0018,117,2048.172,-0.0807934371579275,-0.3142259040269267,-0.2297125613203287,1.726707440085764,0.3430824,0.4035566,-0.060474187
B0018,117,2059.157,-0.0844907502852642,-0.318709292679779,-0.2210618791765626,1.726707440085764,0.33953306,0.3988605,-0.059327453
B0018,117,2070.11,-0.0903876976998286,-0.3144080820721628,-0.2120493012535906,1.726707440085764,0.33599398,0.3943583,-0.05836433
B0018,117,2081.079,-0.0944683859778817,-0.3127403227215429,-0.2024744107496745,1.726707440085764,0.3324527,0.3900206,-0.057567894
B0018,117,2091.969,-0.0994662003908298,-0.3151413887796998,-0.1980449393690201,1.726707440085764,0.32893655,0.3857768,-0.05684024
B0018,117,2103.0,-0.1031034405451882,-0.3106977704108482,-0.1868070602014807,1.726707440085764,0.3253759,0.3815725,-0.0561966
B0018,117,2113.922,-0.1071235753265909,-0.3127250318683343,-0.1787682896984726,1.726707440085764,0.32185164,0.37748444,-0.0556328
B0018,117,2124.86,-0.1119322137137603,-0.3126866083857931,-0.171253723079584,1.726707440085764,0.31832123,0.37356985,-0.055248618
B0018,117,2135.844,-0.1177682921087243,-0.3120044653853108,-0.1617167474424765,1.726707440085764,0.3147763,0.36985603,-0.05507973
B0018,117,2146.797,-0.12142796907437,-0.3140797903329652,-0.151629191170825,1.726707440085764,0.3112407,0.36629426,-0.055053562
B0018,117,2157.75,-0.1266904964683844,-0.3101758519512668,-0.1446948267973057,1.726707440085764,0.30770603,0.36285698,-0.055150956
B0018,117,2168.75,-0.1310106508625494,-0.314777035617968,-0.1332031535164687,1.726707440085764,0.30415583,0.35950965,-0.05535382
B0018,117,2179.75,-0.1355219981476312,-0.3151287187027722,-0.1236688367890508,1.726707440085764,0.30060315,0.35626408,-0.055660933
B0018,117,2190.719,-0.1401343524067007,-0.3126671500510606,-0.115610431170331,1.726707440085764,0.29706153,0.3531022,-0.056040674
B0018,117,2201.657,-0.145406534154411,-0.3148401491737869,-0.1038732950560448,1.726707440085764,0.29353008,0.35001945,-0.05648938
B0018,117,2212.563,-0.1495967746028129,-0.3111414693974839,-0.0965052226397348,1.726707440085764,0.2900097,0.3470276,-0.057017893
B0018,117,2223.485,-0.1542677389316557,-0.3164287905054177,-0.0899784524921578,1.726707440085764,0.28648338,0.34414726,-0.057663888
B0018,117,2234.407,-0.1583858022876855,-0.3175503047633876,-0.0797116133379621,1.726707440085764,0.2829539,0.34136316,-0.058409274
B0018,117,2245.329,-0.1640217769654408,-0.3140099709008421,-0.0678043051754221,1.726707440085764,0.2794256,0.3386652,-0.059239596
B0018,117,2256.282,-0.1686480405781605,-0.3144250177736099,-0.0592111080321735,1.726707440085764,0.27588883,0.33609152,-0.060202688
B0018,117,2267.219,-0.1741902664181349,-0.311496334893066,-0.047317766469575,1.726707440085764,0.27235848,0.33362743,-0.061268955
B0018,117,2278.11,-0.1784189571798873,-0.3173489732410016,-0.0396582417007839,1.726707440085764,0.26884153,0.33128005,-0.062438518
B0018,117,2289.063,-0.1828226581047866,-0.3149684360873451,-0.0311432812605892,1.726707440085764,0.26530284,0.32901832,-0.06371549
B0018,117,2300.016,-0.1886838723931855,-0.3149321115610565,-0.0205164667093949,1.726707440085764,0.26176536,0.32677644,-0.065011084
B0018,117,2310.954,-0.1934037495998601,-0.3141630269333262,-0.014169735717143,1.726707440085764,0.2582331,0.32453048,-0.06629738
B0018,117,2321.969,-0.1979985734655867,-0.3179778161487482,-0.0032430361239331,1.726707440085764,0.2546745,0.32226038,-0.067585886
B0018,117,2332.907,-0.2038599280590262,-0.3144131262378417,0.0074499152510835,1.726707440085764,0.2511406,0.31990007,-0.06875947
B0018,117,2343.844,-0.2080083214268912,-0.3150741610813059,0.015163832590405,1.726707440085764,0.24760848,0.31745815,-0.06984967
B0018,117,2355.0,-0.2142869230003497,-0.3149387080026942,0.0254648592108464,1.726707440085764,0.24400538,0.31488734,-0.07088196
B0018,117,2366.063,-0.219566832491089,-0.3216222557564691,0.0343115492061228,1.726707440085764,0.24042903,0.31224915,-0.071820125
B0018,117,2377.11,-0.2266350762787098,-0.3201902957530286,0.0464945967927666,1.726707440085764,0.23685521,0.30941543,-0.07256022
B0018,117,2388.204,-0.2316951934984596,-0.3155537842592604,0.0552495873202103,1.726707440085764,0.23326924,0.3064041,-0.07313487
B0018,117,2399.297,-0.237016789879076,-0.3161695766961253,0.0628457690629953,1.726707440085764,0.22968562,0.30325833,-0.07357271
B0018,117,2410.407,-0.2428575721985021,-0.3196965359827037,0.0763203326212281,1.726707440085764,0.22609442,0.30002978,-0.07393536
B0018,117,2421.5,-0.2484359135192308,-0.3139746973807504,0.0863208580348051,1.726707440085764,0.22250983,0.2966455,-0.07413566
B0018,117,2432.563,-0.2540343072315901,-0.3163610422528474,0.0945709278107787,1.726707440085764,0.21893659,0.29316294,-0.07422635
B0018,117,2443.735,-0.2605999356679715,-0.318216418819482,0.1055510547672885,1.726707440085764,0.215326,0.28954732,-0.07422133
B0018,117,2454.844,-0.2672442894305491,-0.3176662134421609,0.1148898186947997,1.726707440085764,0.21173511,0.28581032,-0.07407521
B0018,117,2465.969,-0.2728676765977479,-0.3180738342934817,0.1229349611962188,1.726707440085764,0.20813914,0.28201678,-0.07387765
B0018,117,2477.11,-0.2798708061129429,-0.3114311679956434,0.1374778111531682,1.726707440085764,0.20454113,0.27806368,-0.07352255
B0018,117,2488.157,-0.2857939156545875,-0.3152070432581747,0.1472969726857193,1.726707440085764,0.20097491,0.2740906,-0.07311568
B0018,117,2499.235,-0.2928273680124037,-0.3152626374283693,0.1531225387729984,1.726707440085764,0.19739677,0.2699947,-0.072597936
B0018,117,2510.422,-0.2996698829397288,-0.3160270324973085,0.164706742264666,1.726707440085764,0.193783,0.26579452,-0.072011515
B0018,117,2521.485,-0.3058989502681591,-0.3184340281960741,0.1762140355859338,1.726707440085764,0.19020769,0.26153365,-0.07132596
B0018,117,2532.532,-0.3131614859439596,-0.3176849326884776,0.1855318772594196,1.726707440085764,0.18663673,0.25717854,-0.070541814
B0018,117,2543.672,-0.3214081356961584,-0.3159579927101366,0.1954771973927658,1.726707440085764,0.18303695,0.25257647,-0.06953952
B0018,117,2554.75,-0.3285725885697306,-0.3162037736522318,0.2084741302722501,1.726707440085764,0.17945796,0.24788345,-0.06842549
B0018,117,2565.829,-0.3361189836571253,-0.3139284926278814,0.2170578819471688,1.726707440085764,0.17587966,0.24297756,-0.0670979
B0018,117,2576.907,-0.3432824328370946,-0.3174808071772946,0.2269338576361258,1.726707440085764,0.17230104,0.23806992,-0.06576888
B0018,117,2587.969,-0.351773816686261,-0.3131862591725506,0.2363421671254711,1.726707440085764,0.16872796,0.23296227,-0.0642343
B0018,117,2599.141,-0.3601878991236314,-0.3141028149405773,0.2496549938924024,1.726707440085764,0.16512108,0.22774336,-0.06262228
B0018,117,2610.313,-0.3691983094002584,-0.3161992286482789,0.2545461611714055,1.726707440085764,0.16151264,0.2222258,-0.060713157
B0018,117,2621.422,-0.3776968842129282,-0.3205923003513079,0.2702616593296558,1.726707440085764,0.15792131,0.21667466,-0.05875334
B0018,117,2632.5,-0.3861578443301768,-0.3151052553632253,0.279035836430262,1.726707440085764,0.15434054,0.21105999,-0.056719452
B0018,117,2643.594,-0.3962090519879717,-0.3195495521832505,0.288866796753614,1.726707440085764,0.15075512,0.20524444,-0.054489315
B0018,117,2654.672,-0.4070043039980214,-0.3159095974840031,0.3029839361547731,1.726707440085764,0.14717446,0.19902518,-0.05185072
B0018,117,2665.797,-0.4177320258664326,-0.3151847286358022,0.3137803628684357,1.726707440085764,0.14358082,0.19247834,-0.04889752
B0018,117,2676.844,-0.4275746104147739,-0.3125611334353967,0.3207902426180459,1.726707440085764,0.14001405,0.1857692,-0.045755148
